start_index,end_index,n_muestras,etiqueta,ax_mean,ax_std,ax_min,ax_max,ax_range,ay_mean,ay_std,ay_min,ay_max,ay_range,az_mean,az_std,az_min,az_max,az_range,gx_mean,gx_std,gx_min,gx_max,gx_range,gy_mean,gy_std,gy_min,gy_max,gy_range,gz_mean,gz_std,gz_min,gz_max,gz_range,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,roll_mean,roll_std,roll_min,roll_max,roll_range,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_range
1250,1349,100,caerse,5.316851878166199,3.5259425366310935,0.945164918899536,13.36870002746582,12.423535108566284,-6.714619302749634,2.4583273953972826,-9.786046028137209,-2.330011129379272,7.456034898757936,-2.336591309309006,2.146723623910556,-4.770092010498047,2.121237277984619,6.891329288482666,-0.3750984637066722,0.4610147485050484,-1.097265839576721,0.1557705253362655,1.2530363649129865,0.20974651884287596,1.4711146427781732,-1.035874009132385,2.808603525161743,3.8444775342941284,0.0302103155478835,0.3416088983379324,-0.4518872201442718,0.6085740327835083,1.0604612529277802,-34.411725870196136,22.343782737344124,-76.7375870824984,-5.355964291486333,71.38162279101206,-105.35385193653184,22.65528100245062,-136.46993449696993,-47.68533671482969,88.78459778214024,9.957801593465879,1.5923106431496332,7.5917819465460035,13.735018743231022,6.143236796685018
1300,1399,100,caerse,5.33982298374176,3.3411228726814226,0.945164918899536,13.36870002746582,12.423535108566284,-3.1799416497349737,3.532598293321347,-9.786046028137209,-0.1668993830680847,9.619146645069124,2.5356741547584534,5.396394133002804,-4.770092010498047,8.974281311035156,13.744373321533203,-0.08507207963615653,0.6476888215434533,-1.097265839576721,1.172860383987427,2.270126223564148,1.0902439555153252,1.1634898279830872,-0.596662163734436,2.808603525161743,3.405265688896179,-0.19016373479273171,0.3709162355541049,-0.84177166223526,0.3509418070316314,1.1927134692668915,-37.226168693519185,22.965738769768706,-76.7375870824984,-5.355964291486333,71.38162279101206,-54.140227060055764,53.74208452554342,-136.46993449696993,-1.0654366273930078,135.40449786957691,9.669044389951003,1.9593728549355043,5.75348277222602,13.735018743231022,7.981535971005002
1350,1449,100,caerse,5.762012658119201,1.397740221380891,3.931407690048218,7.994420528411865,4.0630128383636475,-1.5573207333683967,1.422025078075653,-3.736990690231323,-0.1668993830680847,3.570091307163238,6.664824595451355,2.1921092753211893,2.623729944229126,8.974281311035156,6.35055136680603,0.014109451435506366,0.4974617867430428,-0.6316341757774353,1.172860383987427,1.8044945597648623,0.13846777036786076,0.9586325411426351,-0.8083268404006958,2.740797519683838,3.5491243600845337,-0.08636406548786908,0.3781657881856802,-0.84177166223526,0.3648389875888824,1.2066106498241425,-40.217943455880935,13.11052406323806,-62.304764301619635,-23.653380073082158,38.65138422853748,-15.517679652141924,15.287048353446991,-44.549577156121806,-1.0654366273930078,43.4841405287288,9.341274449957675,1.2226319682365738,5.75348277222602,10.703942582894824,4.950459810668804
1400,1499,100,caerse,7.945223960876465,1.500818764421321,5.041677474975586,10.60738277435303,5.565705299377443,-3.3528948545455934,1.1817251831897617,-4.919044971466064,-0.5736792087554932,4.34536576271057,4.404085805416107,2.16284330649482,1.642672777175903,8.376075744628906,6.733402967453003,-0.11925912950187921,0.27621584317473996,-0.6316341757774353,0.5079340934753418,1.139568269252777,-0.4916254944354296,0.24804617608166263,-1.133459568023682,-0.0969747826457023,1.0364847853779797,0.1506575785856694,0.13760886935329505,-0.0452039949595928,0.3648389875888824,0.4100429825484752,-52.974162894600724,10.511042072967529,-66.68936323137561,-30.98512019644184,35.70424303493377,-41.17174545381109,20.35606626387264,-71.53370107725095,-3.9180813119313784,67.61561976531958,10.077024974397503,0.6828205439051925,9.309737516062423,11.550190977613314,2.2404534615508904
1450,1549,100,caerse,6.740198512077331,3.066140944252283,0.7345965504646301,10.60738277435303,9.872786223888399,-5.504520995616913,3.145333238066404,-10.51825046539307,-1.679163336753845,8.839087128639225,0.9164989513158798,2.3010685884913222,-3.253042459487915,4.241278171539307,7.494320631027222,0.5632493982091547,0.5994974559884705,-0.016951497644186,1.934150576591492,1.951102074235678,-0.8683045787364244,0.7158911810253239,-2.422842502593994,-0.0969747826457023,2.325867719948292,0.27490137511864304,0.3414906501416021,-0.0452039949595928,1.011897563934326,1.0571015588939188,-48.98298809482644,23.7238758015788,-72.1206537608364,-4.433231439014242,67.68742232182217,-73.25026137781092,21.4354255864146,-107.18558336889642,-42.98723768740256,64.19834568149386,9.892992166362522,1.7529395898832794,5.316627137626454,11.795480065323915,6.478852927697461
1500,1599,100,caerse,2.8150123324990273,2.5059183494084536,-0.2273181527853012,8.731410026550293,8.958728179335594,-7.869108421802521,2.956617403300778,-10.51825046539307,-1.679163336753845,8.839087128639225,-1.1882278817892074,1.1788425618591447,-3.253042459487915,0.8386843204498291,4.091726779937744,0.4972057528048754,0.6589331615686395,-0.1516471803188324,1.934150576591492,2.085797756910324,-0.30561106950044636,1.215582432381882,-2.422842502593994,1.487150311470032,3.909992814064026,0.25190842922776935,0.43672785262889724,-0.5988001823425293,1.011897563934326,1.6106977462768552,-22.490284474061323,25.367941962171844,-72.1206537608364,1.4810936484336943,73.6017474092701,-94.62698763483405,11.292920299225683,-107.18558336889642,-72.6771903620479,34.50839300684852,9.211783474022448,1.6357331509656314,5.316627137626454,11.795480065323915,6.478852927697461
1550,1649,100,caerse,3.891686750948429,2.777797937002648,-0.2273181527853012,7.410571575164795,7.637889727950096,-7.2386474609375,1.7378424478006262,-9.240483283996582,-4.306482315063477,4.9340009689331055,0.554895567893982,2.3405750424571425,-2.420340061187744,3.911068677902222,6.331408739089966,0.15650203406810761,0.2919182110515509,-0.1516471803188324,0.6200277805328369,0.7716749608516693,0.6484925274644047,0.4372684353776659,-0.5367974042892456,1.487150311470032,2.0239477157592773,-0.23480420436710112,0.5098164142038549,-1.166293621063232,1.011897563934326,2.1781911849975577,-27.068382066781965,19.815048862514136,-53.25082605663515,1.4810936484336943,54.73191970506884,-83.82344722116984,18.28782620768664,-104.67763188770492,-56.24510634211131,48.432525545593606,9.096766446164779,1.07890513863667,7.200007314424729,10.908564917107116,3.7085576026823865
1600,1699,100,caerse,6.747759819030762,0.6001920234452203,5.472385406494141,7.410571575164795,1.9381861686706543,-6.0216577529907225,0.930689853431086,-7.948358535766602,-4.306482315063477,3.641876220703125,3.0041888296604156,1.3615076051412405,-0.108873426914215,4.25084924697876,4.359722673892975,0.08216589606367052,0.3742146815113611,-0.981048822402954,0.6200277805328369,1.601076602935791,0.1897620920278132,0.46628897974858097,-0.5954404473304749,1.487150311470032,2.0825907588005066,-0.18564639002084726,0.49451614383659265,-1.166293621063232,0.8410080671310425,2.0073016881942745,-44.909766383632885,3.186836788060913,-53.25082605663515,-39.88246171954553,13.368364337089616,-64.74757140271458,11.63312904530865,-91.44820271544812,-54.87915489484585,36.56904782060227,9.620789632038854,1.1492192811750572,7.200007314424729,10.908564917107116,3.7085576026823865
1650,1749,100,caerse,5.156245651245118,2.303455119079037,0.8111668825149536,7.310073375701904,6.498906493186951,-7.376091184616089,1.239764121505825,-9.197412490844728,-5.718247890472412,3.4791646003723162,0.6247660088539123,3.2123755781196226,-4.234099864959717,4.25084924697876,8.484949111938477,-0.24337921821512282,0.3194787154012379,-0.981048822402954,0.070096731185913,1.051145553588867,-0.5802222702559083,0.48019359019137503,-1.267391681671143,0.027336198836565,1.294727880507708,0.16543745283037425,0.3229230261239508,-0.3226893246173858,0.8410080671310425,1.1636973917484283,-31.775587179023674,14.247555831204387,-44.78997599897476,-5.0803661466838905,39.70960985229087,-82.85597067158285,24.346735407262134,-117.64867087881757,-54.87915489484585,62.76951598397172,9.892688335875564,0.7172443606217347,8.585624944598655,10.891097552273846,2.305472607675192
1700,1799,100,caerse,3.62723204433918,2.4090274969112,-0.3278166949748993,8.171489715576172,8.499306410551071,-7.456011452674866,1.9771378833065436,-9.197412490844728,-2.229512453079224,6.967900037765505,-2.7629922729730607,1.8090913928609054,-5.057230472564697,1.278963685035706,6.336194157600403,-0.4585960391163826,0.4089869376844997,-0.981048822402954,0.070096731185913,1.051145553588867,-0.047914697974920276,1.2103704544770921,-1.267391681671143,2.893513679504395,4.160905361175538,-0.033316563740372646,0.4015711623130959,-0.5688678026199341,0.8410080671310425,1.4098758697509766,-24.26849272216135,20.043672815798647,-74.42251111669945,2.427789167910904,76.85030028461036,-109.8835135734291,12.158343412379045,-128.49247517448032,-81.62764231155347,46.864832862926846,9.400436615885205,0.9375894202498535,7.738783522007741,10.891097552273846,3.1523140302661057
1750,1849,100,caerse,4.532006075978279,3.009824494876375,-0.3278166949748993,10.48774147033691,10.81555816531181,-3.6910485558211805,3.3714966657873444,-8.895915985107422,-0.1190429255366325,8.77687305957079,2.279163643717766,5.968597612431074,-5.057230472564697,9.524630546569824,14.581861019134521,-0.1881799466907978,0.6875467962278285,-0.970053255558014,1.33290696144104,2.302960216999054,1.2691036608815194,1.111316676265416,-0.9989166259765624,2.893513679504395,3.8924303054809575,-0.273694911589846,0.3056974394785991,-0.7011200785636902,0.2755000293254852,0.9766201078891754,-30.47279669185722,23.920064111804024,-74.42251111669945,2.427789167910904,76.85030028461036,-61.784339670950956,54.26664149183942,-128.49247517448032,-0.7160699893564608,127.77640518512386,9.69412738068377,0.9380231552470341,7.738783522007741,10.997672612871359,3.258889090863618
1800,1899,100,caerse,6.085952978134156,3.237456233078074,2.313859462738037,11.16251754760742,8.848658084869383,-0.8848418815433979,1.481601258634257,-4.454837322235107,1.532004714012146,5.986842036247253,7.482212874889374,2.349684493084828,2.796013355255127,9.524630546569824,6.728617191314697,0.047274827858200294,0.6066369142433478,-0.9326378107070924,1.33290696144104,2.2655447721481323,0.30052409663796426,1.5944306089263072,-1.65681803226471,2.893513679504395,4.550331711769105,-0.04915935001336038,0.4043259822836943,-0.7011200785636902,0.7799215912818909,1.481041669845581,-36.798868715115766,20.518507207836926,-72.4839756982772,-13.653567215481424,58.83040848279578,-9.621336019688762,16.884839502761597,-51.88663204554742,12.886536196150534,64.77316824169796,10.541971820027017,0.8332836363111413,9.802382561401778,12.516406153178018,2.7140235917762396
